,Time,Amount,Transaction Method,Transaction Id,Location,Type of Card,Bank,Class
18,-9.513674073786225,0.6687462764435989,-0.8339447192532625,-1.278674529215891,0.23502357933224682,0.023911464989023953,-0.43158285274499164,0.0
19,-9.602460964670868,0.7054952240538629,-1.0853860814610234,-1.3052696764269471,0.3331021249703537,-1.2743477532929486,0.12375237374509439,0.0
20,-9.634017390505397,0.7198630832228005,-0.8205067533916457,-1.6176802280462705,0.20475994850268053,1.2724604302692717,-1.212129463464234,0.0
21,-9.040380966780909,1.189988438660916,-1.620097514520217,-1.3269776722113624,-0.1376518784241977,-0.6533772262247607,-0.0939090458868579,0.0
22,-9.312878294143344,0.5532735190757826,-0.7920829285222255,-0.5002080105926011,0.6187583096418032,-0.8073338632351179,-0.6389184518034876,0.0
23,-9.259410085795754,0.9065715861595227,-1.0106243547198934,-1.4118036778497154,-0.06872645555339388,2.397979408335825,1.1372981253375283,0.0
24,-7.723325290937849,1.8853825981933512,-2.8594729534581624,1.2584287463151054,-0.21407892060573064,-0.5459047811079084,-0.3473315737018742,0.0
25,-9.095453089598905,0.3326513027768282,-0.44992548298402646,1.425385059743898,0.32461491994809355,-0.9907276584507073,-0.35434689231480593,0.0
26,-9.495007913877382,1.1429999922942127,-1.4073909351142821,-1.73882281875829,-0.29245945881953234,-0.16440488591187966,-1.080568383651677,0.0
27,-9.49219919952877,0.646816637784468,-1.032004635695212,-1.3038709890532063,0.27494078358375706,-1.0160263051231755,-0.5390392868923685,0.0
28,-9.17912279038651,0.43658823736162716,-0.7385742897160493,1.0025416571818606,0.2554754613282882,-1.086310747866922,0.4077119095048458,0.0
29,-9.200098419029109,0.43270656016844683,-0.6450268813203032,0.8601031227104823,0.33499844576076215,-1.2443892153567755,0.213444201881527,0.0
30,-9.498493548629275,0.8294352280733225,-1.2554157804312265,-1.4506722250449322,0.43109373769444703,-1.3059933705813624,0.2831803942008401,0.0
31,-9.01324813459524,0.6102202632560871,-0.44496133949248573,0.4312331814596492,1.0395389335361531,-0.382391513911128,-1.0814396387538983,0.0
32,-9.053966787552948,1.2900526628179492,-1.868162607593556,-1.2183707820577288,0.20585556543615427,0.7072450511408582,-1.0520909958138633,0.0
33,-8.819866880884042,1.8811613474517705,-3.2102889730247894,-2.594569812091898,-0.7148013166411242,3.540921834940976,1.9631676941068488,0.0
34,10.85111056907528,-3.75034968502488,3.2079189591834063,6.307942629784651,-1.4669848019767737,1.5534703849291875,0.7799688188216886,1.0
35,35.81441360109404,-6.407449157531332,-0.38748223963894246,0.14371735881527484,-1.5360019797653601,-0.11057528877119024,0.34206827757494795,1.0
36,-7.30629040787202,3.919290826652306,-3.9484964673984484,-0.4169474331430773,-1.7781488706895618,2.4981104903832945,0.307963956048762,0.0
37,-9.21121387527407,0.4509045791474315,-0.6568607733344791,0.8563685245056275,0.3901172407931929,-1.255283747168988,0.1724532264392618,0.0
38,-9.524879812493776,0.7375202227730895,-1.2027198256193739,-1.3023862380804974,0.29451133169381377,-0.621170302057115,0.08214452220264269,0.0
39,-9.14790348140176,0.4332848219742132,-0.6422867748042445,1.009906552550462,0.3452662307858687,-1.1293753089534915,0.3268404092521455,0.0
40,-8.87651623860183,1.859860983970115,-0.947030677659702,-0.5290486496951745,-0.8886170787859875,-0.07634256319861023,-0.45853617934865754,0.0
41,-9.390665517685873,0.5834092183454522,-0.8212688180653618,-0.5109892637856323,0.26820306411404804,-0.8057201026833264,-0.545145389064011,0.0
42,-9.526172230417805,0.6787994469383434,-1.0835779030587545,-1.3986051124096017,0.2617847787113467,-1.0311389946319245,-0.4314433022667106,0.0
43,-9.397405724611644,0.602743902605267,-0.7924946940017444,-0.913390290292668,0.53882391617376,-0.4591045160315148,-0.5067160012025871,0.0
44,7.1138010587548886,-4.515505015067654,3.176735172292973,9.716251393997624,-0.002680582837202611,-0.8236353014520511,0.381451775102925,1.0
45,-9.140598337510301,0.36129383098762496,-0.4742357994786265,1.5448914319555387,0.34161528156648674,-1.1174981997261197,0.4246462145785751,0.0
46,2.8781055972512797,-4.518367201327786,4.013007866371367,5.98744012861198,0.6900310010766231,-0.9699780239231949,0.06952346597546741,1.0
47,-8.391518768832674,1.977043297210503,-2.9756760162740705,-1.0822441104298237,-0.07351884054514952,4.9714618511448085,-2.500590072728459,0.0
48,-9.573071730442628,0.7546554415002436,-1.1375418482072785,-1.1920888309335,0.42859392446101,-1.3318738776479693,0.3373492991273689,0.0
49,41.16934234170654,9.124755602738063,-5.484322212403951,-5.452755991205253,4.304644960707452,0.5262229498856903,0.8081760661000622,1.0
50,-9.66354150319409,0.7961250127450366,-1.2305820535747667,-1.85456345890011,0.2858700905584532,-0.9127596957827936,-0.014309974985017564,0.0
51,-9.468514733808204,0.5889899584649474,-0.702033244294794,-1.1701190426966221,0.16732010842301379,-0.07059652091013008,-0.5780210138583342,0.0
52,-6.758792025500211,4.049224298605076,-6.210152351755886,0.058027489711874866,-1.8800640518134824,-1.2193209196564507,-1.2963403642311584,0.0
53,-9.456562456094135,0.727719943697788,-0.9102809562223156,-1.6923218679865066,0.41912299363350464,0.1804823679781973,-1.8258288682042827,0.0
54,-0.0021024994296488277,-2.6768903708160185,1.8575377205266437,4.311680745270755,0.1676857998750401,-0.7893560465696509,1.0111002210802171,1.0
55,-9.561649901921312,0.792185472811418,-1.1844139809711351,-1.345425383168051,0.14738355722335886,0.04687399282206808,-0.6710427141275278,0.0
56,-9.447432544520817,0.67986957896644,-1.0500593551954145,-1.2349566883857643,0.30467851328633916,-1.1120491641484174,-0.520285449521029,0.0
57,-9.346507650090873,0.5326167165315433,-0.8925810719872896,0.04107192485931364,0.1970132786949291,-0.8706697545359796,-0.0869230885093733,0.0
58,-9.215155782929552,1.2713681710080245,-1.9160405225480934,-1.3311957337295144,0.10903160491273842,-0.6912139601752245,-0.2999686203659737,0.0
59,-9.531592336382278,0.8708545395967201,-1.1887339001099018,-1.7093801430070306,0.15053606773342534,-0.49562717870167217,-0.9760854000324053,0.0
60,-9.43889122958346,0.606050237695209,-0.9528539408303949,-0.8450412210673777,0.3246572702284235,-0.7768492248006936,-0.42244609731397187,0.0
61,-9.458419607832587,0.693526871842868,-1.1630467180721402,-1.2475486071056643,0.26560340170256197,-1.074743445956265,-0.3547966295967462,0.0
62,0.2528082713375026,-3.901632474247026,3.877531013506859,10.015286748079914,0.4224113749692936,-0.8796516539179756,0.17961722847334485,1.0
63,-9.28031124257932,0.46557205914619576,-0.6602044490106453,0.6624041790053901,0.3257087354412318,-1.3321528157861788,0.15994100027774988,0.0
64,-9.237975393087595,0.5847724837462366,-0.7902983379168266,-0.7212254623801923,0.7469667998896603,-1.037383197834611,-0.7984331792325661,0.0
65,16.227339585407524,0.1329781443407393,-6.425374019876457,2.6607327769100033,-3.220477772666814,-1.1442965120006663,-0.47868272045662474,1.0
66,17.197624274646987,1.2090759318592703,-8.218044013052847,3.0585635216184817,-3.7687881643295986,-1.0825998446518297,-0.4627629084487172,1.0
67,-9.329251288168903,0.9607672716704266,-1.4297298768109237,-1.8653985548363692,-0.0804002055871272,-0.08528582645673212,1.0898872644399988,0.0
68,-3.0416466420589527,-1.4133506648346943,1.5201414209281918,-2.5463471212797075,-0.2016567670809529,0.2057835927348015,-0.5917983519775263,1.0
69,17.68283904930279,1.7470982328822529,-9.114394682560778,3.2573745020550717,-4.043111754473297,-1.0528837328413776,-0.45513612624110183,1.0
70,-9.524111581441558,0.7110922064622917,-1.0636173849356518,-1.3285465278886546,0.3366498200399908,-0.9583413065986487,-0.31673320227927243,0.0
71,-9.029888335299297,1.193463257670193,-1.6155936691580604,-1.3246097324831043,0.2249263529914711,-0.5142255970060248,-0.5364724763006758,0.0
72,5.375280088328263,-2.080128122709136,-0.88477821967913,-4.0872955006242675,-0.012624129703256971,5.34333894926346,0.4047008257333581,1.0
73,-9.286273037156974,0.8549875582787524,-1.5003757369510589,-0.8973741130475968,0.07607424820998676,1.000837234060095,4.48533328441271,0.0
74,-9.313439063966243,0.5811784898923089,-0.8118760199793905,0.03205110991721756,0.657572989018134,-1.1188613039704587,0.2510441290141415,0.0
75,-9.300777418607126,1.1975349522168264,-1.3623999019736568,-0.6923065781149861,-0.635003621955793,-0.4632956140073268,-0.669040241782902,0.0
76,-7.328753849445149,3.32923239691622,0.6994576961383075,4.603626198534192,-2.1939724919506856,-0.5102402923882647,-0.8962380480349932,0.0
77,0.27426394016855193,-1.760609749330523,2.3021464603026827,-1.4041719979662175,-0.5848544461116191,-0.48848604857750394,-0.802037503408415,1.0
78,-9.303655256322495,0.7396759712496493,-0.9944951142562656,-1.2868290746910054,0.7123301314297137,-1.1781082011935047,-0.6710096680975576,0.0
79,-6.702165036135736,3.6749337890798457,-5.9601457504576585,0.3339162961719178,-1.25065490210844,-1.4160510099945296,-1.2003575326051052,0.0
80,-9.380272419604772,0.6192374538519326,-0.5795606288812363,-0.23228404457008658,0.525977395921358,0.5597591206647727,-0.32400660672314296,0.0
81,4.658359914316506,-4.274297618406424,2.8077135953253043,1.4147431789304954,0.5965436374179344,-1.7679230968177402,-0.21155125682582063,1.0
82,-9.48256597271489,0.970522359965741,-1.4634947298551273,-1.2984238543016138,0.06996460642076503,0.520542447977346,0.03951579768854455,0.0
83,52.13624239361082,50.09241512369116,11.12156924213922,0.4651206271910346,34.36526391867944,-2.8399695566936582,1.663471154679376,1.0
84,-9.044486991327116,2.473724877437655,0.3918644033362012,-0.01036112298252002,-1.0219440052984812,2.135041063177758,-2.4940722651960066,0.0
85,18.001190827483928,-2.2206188909221187,1.647421153950496,-3.863731264648677,1.3185156176894428,2.018739408684755,0.717462063926796,1.0
86,-9.50130160479524,0.7801080484837699,-1.1765677309788076,-1.7087432622254535,0.25331658643918115,-0.8415831294071705,-0.1994479214823288,0.0
87,-8.785500654130825,0.8135785149227143,-1.002724498756624,-0.339656620077519,0.4483901907489451,0.9577432433307762,0.04097319721471496,0.0
88,-9.484323990901256,0.6611746744145677,-1.0268617522415484,-1.2978517834594996,0.29849515540016486,-0.9298760013304204,-0.5277835287402693,0.0
89,-9.258274292884742,0.4594273324968041,-0.6289048423403749,0.2275509441817505,0.8938841207088295,-0.8599264435019313,-0.13696475638881928,0.0
90,14.762964896435264,-4.906250012072263,1.2318535041008194,-6.2205916764860865,-0.2210600092468776,-1.4981818704649892,-1.0516456706641593,1.0
91,-9.336537468000099,0.70904285317698,-0.9794328733816162,-1.2180314012545859,0.7733731178155213,-1.3348580785231663,-0.26479415947876683,0.0
92,-9.206384453227365,0.39720274961364843,-0.6080054787398814,0.5642111622136048,0.8512626011698332,-0.790904865647151,-0.051066361526765115,0.0
93,-8.879327847958963,1.2498906453024374,-1.325547105017306,-1.2166459528983045,-0.025222407930802316,2.7464428222682935,0.9806398727371683,1.0
94,-9.77870434034421,0.815532879750894,-1.0518491981235696,-2.328954575293951,-0.10317788940225679,-0.4070131505595594,-0.9605220949485616,0.0
95,-9.450817287685554,0.6865066949408678,-1.134801065915679,-1.1595363196847666,0.24061133429422965,-1.098030480374461,-0.45035239167196317,0.0
96,3.415010781141779,-3.8821481909949886,2.769907615699468,-4.690150788825248,0.0025075108298163963,0.12101973004429462,-0.3378703664603659,1.0
97,41.61762020951883,9.59326406275171,-6.029118745921045,-4.21914476646299,3.978520683437105,0.7050309340307087,-0.08946100346050324,1.0
98,-9.553324062380556,0.7144418202778722,-1.059342133143385,-1.237946328080754,0.4065559298729475,-1.2857626613604392,0.10966295407189074,0.0
99,-9.033955694361248,0.8489920091510735,-1.6511240169695727,-0.46134357034066376,0.3176799433350882,1.941595126938614,3.8880473079006617,0.0
100,-9.617108103591077,0.6951337713241305,-0.9048948141261628,-1.3537565078477316,-0.09829446115023781,-0.2407799727972605,2.1109167941606772,0.0
101,-8.841763548630333,4.100804318409391,0.7588748802375713,-1.4091285667215085,1.2868297175100305,0.4720661356676764,0.9271329591577809,0.0
102,-9.612487851978331,0.71210685801712,-0.7705511820247517,-1.0230543724843142,0.32418256943005325,-0.4419968538655222,-0.3965506730825348,0.0
103,-9.498799305940418,0.6728389982804144,-1.0542929574159947,-1.2048451496735717,0.2760118093396666,-1.046117068282139,-0.4020536877473842,0.0
104,-9.084666977359868,1.5693987880306428,-2.30519378171926,-1.5923489863389135,0.08417210070377393,2.3419249556729587,-1.6254816529334482,0.0
105,-9.573075331565372,0.7488772392020149,-1.2325370028541125,-1.2366536184095673,0.37176034477776954,-1.1723790781835808,0.3960602187375222,0.0
106,28.739920819451346,-11.849035232870273,7.201855502072496,-9.866545789519252,0.32204687848296376,-1.3706045533905842,0.9735003152280903,1.0
107,-9.452668081177142,0.6816528295089455,-1.0254588925855717,-0.8802735213550583,0.41663722070572656,-1.3412705619496086,-0.003044354204737345,0.0
108,-9.353143315496219,0.6875102098797458,-1.0807074526920968,-0.5963311216891811,-0.03944635489627945,-0.5780539322933176,-0.9257640357142842,0.0
109,-8.803696559759421,1.3658115026234459,-1.6911113465232206,-0.2969987419474144,-0.8215929424475507,1.9904271053842946,-0.6722073187405297,1.0
110,-9.308129833839441,0.6990499772605321,-1.1034438987189896,-0.5993162597224945,-0.031984665804258745,-0.518084776821465,-1.027610505025908,0.0
111,-9.426158239127544,0.5409009845813072,-0.49162823760740465,0.38935470321120946,-0.21100508131713022,-0.38316243300166264,0.024935711290151326,0.0
112,-9.025497031216739,1.352253663328076,-2.0846224379856837,-1.1534821431133928,0.12964633513585225,1.3906292988505216,0.39975332383134116,0.0
113,-9.563805915954857,0.7265489987434439,-1.218570666719209,-1.2925350132512954,0.27560139289075,-1.084850881843593,0.2680396948997535,0.0
114,1.8490058908779394,-4.401859227162463,4.515103729478777,10.275407629887853,0.8743594174376942,-0.769722902005616,-0.652337817994501,1.0
115,-9.194584638052104,0.48592963629203206,-0.7665391065386152,0.7295581956487525,0.3456561124243779,-1.2162126638083022,0.06366550067211547,0.0
116,-9.717507922493608,0.7546448857047925,-1.0512752198040816,-1.9162972625465533,0.04225947825402314,-0.10408477125900169,0.16498940046147448,0.0
117,-9.271100956512146,0.6200843866502693,-1.1672453725955965,-1.4897232527082631,0.0464472671713137,1.0171621265451423,2.837715888204582,1.0
118,-8.544140586398793,6.287052773933732,3.1759021894998027,-1.8782217801587395,-0.6011012583821995,0.19501696617259914,0.41923879304680545,0.0
119,-9.592748052528737,0.8971605099473088,-1.4950703866043176,-2.1992679325682674,-0.12292528902267288,-1.1099019921119666,-0.02569748642108143,0.0
120,-9.521828042460468,0.6372556021590732,-0.8291816052560073,-1.3373218613216442,0.2320725350232914,-0.7033892568841655,-0.5836666230176009,0.0
121,-8.811531051239083,0.1877267103673848,-0.04894478635764589,2.1260582353684456,0.907331616263922,-1.0073217339719518,-0.8726033777061268,1.0
122,-8.59524780713861,2.207772519141518,-2.3827961946508114,-1.1986903264358741,-0.5361575048254357,-0.3638512592232431,-0.45128876964545933,0.0
123,-9.294764288510665,1.13744045604291,-1.2879719883229501,-1.01482586358169,0.014569286073470652,-0.11888492530734293,-0.38985080813157685,0.0
124,34.79112026186638,-0.08776981729907715,4.425951104366053,5.915751111674685,4.347296879485592,6.083320934044051,-2.9367424214990936,1.0
125,-9.439261187070327,0.4681998018984803,-0.5238904168515893,0.3970756657250108,0.06754557640573583,0.2550676507587903,0.6403951916965309,0.0
126,-9.360496852720509,0.789402109537661,-1.2604051792486255,-1.3740106053784427,-0.06672930866229143,-0.6300686108972053,-1.1664190942157113,0.0
127,-9.38185505958196,0.5405980593691806,-0.8937859429594132,-0.42393481655980597,0.21007858116083666,-1.029012852452677,-0.5553952944404746,0.0
128,-8.780055283903861,2.9147025128475113,0.5272684192598417,-0.6378094520486954,2.6004436166754457,-0.22771155417534172,-0.5629224378042903,0.0
129,-9.527224055978389,0.6752861056954688,-1.1269647879528963,-0.8948494461520222,0.3997742650874429,-1.232682195629929,0.2672394319692163,0.0
130,-9.239906825618725,0.612399437343736,-0.9413369187328858,-0.0006991024757677548,0.6062699856188258,-0.5401237664868207,0.9188326160383454,0.0
131,-9.372542619280058,0.8438479139926893,-1.4531990321338044,-1.7238498960749813,0.14321735508214561,0.9324955426036196,1.8242030864951826,0.0
132,-9.51296335710334,0.8334485090498873,-1.3682223029428093,-1.6412093985923837,0.07326790327360493,-0.9269047003249643,0.09284693277839862,0.0
133,-9.530235908662492,0.7135039023088524,-1.1929562054768166,-1.2756603749965405,0.29168255253615294,-1.0021944146122035,0.34375971919364207,0.0
134,-9.346184484501373,0.3973466917794666,-0.051235833282819755,-0.8903167426725817,0.9520911298930969,1.651663815948414,-2.0172165579218593,0.0
135,30.287574900812235,-8.199894453367746,2.1502966579295673,-4.102168108372296,-0.5806939883228419,-3.948594786093247,4.192380962508103,1.0
136,-9.362754321444594,0.6697148524553682,-1.2110942598718863,-1.0207679215002319,0.21093764081893995,-0.08898669700749223,0.4114236331503421,0.0
137,-9.430297447728522,0.877649187217543,-1.371912795041252,-0.9949544953211504,0.14170201054446438,0.08134458323987148,1.8244948259470284,0.0
138,-7.944528098693124,-0.6965854735120166,1.206965980329628,8.826342162258614,0.5359640531501427,-0.7515289380883994,0.23557551463052226,1.0
139,-9.08839565681286,0.6574794451248724,0.18515611414424923,0.11770828504426771,0.6167040935293618,8.390001314486417,-0.8432238943853678,1.0
140,-9.43553853284583,0.7897428422043263,-1.2234950382331404,-1.3008916622045201,0.36636854194933827,-0.6924131258819034,0.3116307213607475,0.0
141,-8.921998622044457,2.040400785871016,0.8221395285900535,-0.7740096116376619,-1.1519029641497038,2.008207995617555,0.4585792994429087,1.0
142,-9.48438803062382,0.8941966141531248,-1.3830358341142304,-1.7031961690882085,-0.14034405292270208,-0.5908910865208908,-1.2419556864243677,0.0
143,-8.509879050477222,0.12507585903460744,-0.3936042744522923,3.379613530050439,0.47862968888190166,1.5034116338800285,2.739544600753528,1.0
144,15.848573200239144,-3.04375364927297,-1.2138894283967243,-3.599983390549848,-0.35708266194274746,0.03414381804879247,-0.13947031301127147,1.0
145,37.135138093195955,4.6941580924893,-18.43795685758375,2.812542216611519,-7.868063984698462,-0.8855821244641159,-0.6718208157151405,1.0
146,-2.051145686274854,-1.2637848123905606,0.13593270762248144,-0.8854147062349333,-0.25359463044620245,-0.7987421958542431,1.7179511125632914,1.0
147,4.393788425133211,-3.7993610688172876,2.7207410156003133,-1.18090901137276,-0.36466768555400214,0.12980867893193648,0.4950085331456871,1.0
148,-9.313196588902514,0.6161585166233104,-0.9711703441712489,-0.255010821689745,0.52898025950498,-0.61744280708071,0.7945291398876606,0.0
149,-9.645390495279761,0.8046458792489036,-1.2937113072836903,-1.5733660329896002,0.24175773801227834,-0.7880990512123845,0.4423646408362871,0.0
150,-9.29254547718523,1.4034437320511728,-1.8604092516408783,-2.1688176506083616,-0.71636576932961,1.8691750353255567,3.006889079063734,0.0
151,-9.574464032873209,0.7584207193814131,-1.1896001826571252,-1.8213804780109082,0.3027155162256771,-1.0457238150065442,-0.48705138508980916,0.0
152,0.6680478606080067,0.3880203999422422,1.4958644538881072,-2.533537777210081,1.5611085959480242,-0.5834376220636399,0.2456000423516691,1.0
153,4.058714202713078,-4.382708125769029,3.0575139276328516,-0.982694803578268,0.4000900999540849,-1.0502698460118014,0.195486095672335,1.0
154,-9.599696198829045,0.7272375424971339,-1.236145573327342,-1.4786932783984688,0.3208738958679655,-1.3292885995348565,0.019342112234237485,0.0
155,17.925562659529884,-5.372700314006445,0.9871291278814989,0.624752061279703,-1.0139915428617534,1.4295389803287193,-0.08782783179513302,1.0
156,-9.267038231456372,0.9120071558593562,-1.7831860565233637,-1.765620325201195,0.011088392795404712,1.9628530857857276,2.827351749075975,0.0
157,-9.329893113646568,1.1576757655295635,-0.7388046718850355,-1.3152336030621878,-0.34989986108063165,1.8965459835618457,-0.6655603210183536,0.0
158,1.3987377722226748,1.126080091720573,2.1850624568180135,-1.8029577573556672,0.8425457060847411,0.8887509724057507,4.828053351921714,1.0
159,30.91726317611975,-9.657375626510913,4.356312461264668,-8.410461127554873,0.3957982547573642,-0.7565939718188378,0.09586642132862407,1.0
160,-9.598866025283142,0.8115978371196602,-1.2390272060269178,-1.7205362604663823,0.36509640608723815,-1.0751047519838905,0.3426247311583751,0.0
161,-9.374850709787285,0.5596757847516813,-0.8606967994400295,-0.4924880901105068,0.24475576027325652,-1.1608066319452326,-0.541606414462884,0.0
162,-9.475184611135894,0.6760120607256364,-1.0761293943982608,-0.7554249409627014,0.41620417559137457,-1.1248828299024547,0.2610332361425088,0.0
163,-9.360177580651293,0.676322253263891,-1.069894554401286,-0.9257286606791642,0.3762517354301741,-0.8354994630295108,-0.4583608319265317,0.0
164,17.520902798022224,33.25722879409274,33.650855688943246,-2.3313675930928572,-19.429739537594436,-0.5933181719817511,0.15676993931627559,1.0
165,-8.837968900456133,0.9197005567746914,-1.3982769954329233,0.8839529926219991,0.07825312399408858,-0.593523324876337,-0.3323420811537071,0.0
166,-9.466814527002425,0.6542495061883131,-1.0249381936321829,-1.2485176147963128,0.2594435032100187,-1.1890025365008217,-0.6218615519378319,0.0
167,-9.47059674143146,0.623882245123342,-0.906951760653184,-0.27275228807293295,0.5731555604537966,-0.7370871803554367,0.2991870011142812,0.0
168,-9.655595211582131,0.9202067816068981,-1.6004147376205338,-2.3536065974413045,-0.19025767355347473,-0.6573245270385302,0.49607987144475324,0.0
169,-9.058929122952307,0.5004298309950237,-0.8953881756771123,1.1516090319601653,0.2096771742160998,-0.061841605378760066,1.5846715374710327,0.0
170,-9.42895622220769,0.6900033951740527,-0.7720628007186306,-0.7412056467399346,-0.09801342631588127,-0.5699718836789475,-1.0675641611421811,0.0
171,-6.949632859922994,6.750594258423741,-2.815762389356297,0.1553487148183798,-1.5917178120312856,-0.5827704108867988,-1.0556624240613461,0.0
172,-8.731529892564842,1.250780714601763,-1.779537199541158,0.6778180916839838,-0.3402091863232613,-0.6751885447861921,-0.5616172604580022,0.0
173,-8.604459308119328,1.6857081169621957,-2.4778487785561234,-1.3122580042689782,0.053775201133299096,-0.4518577425923546,-0.7469248716884808,0.0
174,37.661676563121226,-4.3221791452319485,-3.776452398630854,1.0462560780633097,-2.2879969909630553,-0.4434995016574964,1.0294359857739694,1.0
175,-8.934866940267169,1.147654260801975,-1.7160678607926512,-0.9657136489564262,0.06806820217741313,-0.4823213357250668,-0.6027378561267837,0.0
176,-7.730651239078486,4.892351489109498,-0.6011173772563267,0.4067389753395709,1.0072279377512736,-1.1945844339586653,-0.09450622563842971,0.0
177,-9.611474647582616,0.6371898222759964,-0.8088229296770221,-1.77007484438582,0.22092064878170053,-0.20029243222119053,-0.7732499911966817,0.0
178,-9.630456327163643,0.8086328492312497,-1.286329950831659,-1.8887059061562244,0.03338332104939262,-1.312255409551727,-0.33952253053225945,0.0
179,-0.1277060729655106,11.367789420262945,-19.099448290462718,1.4070428535970307,-5.203673535840011,2.2292842422458308,0.8957490633411113,0.0
180,-9.609575228705213,0.8954137651008538,-1.260762539467435,-1.8549914668095344,0.008686182042503633,-0.4028396016593901,-0.9614660529810761,0.0
181,-9.428988977145199,0.6743427386108636,-1.086994402993427,-0.8044077901187088,0.40037526825536984,-1.2428687017594067,-0.0040211824927365416,0.0
182,-9.068751814843878,2.0631256663781623,-1.5124056160233441,-2.0929615429018167,-0.9581423246393401,-0.1958598687448617,-0.2300297089749169,0.0
183,-9.494078866383322,0.6992819766251107,-1.084086544042173,-0.9429218672475549,0.439566618074243,-1.3277249474589636,0.1866378050279788,0.0
184,-9.538072033426234,0.7671687714040489,-1.270550817432668,-1.855078526198581,0.23679802720346466,-0.7835509148358724,-0.03392380019606549,0.0
185,-7.129893694102395,3.4521935958483243,-5.393468332552443,0.19792604613726614,-1.2100522797155056,-1.2343851625407212,-0.9779539717173875,0.0
186,-9.286428118393333,0.6081747985682611,-0.9061675552599381,-1.1548349075550417,0.7201461291757392,-1.0358728668773585,-0.9976351054629395,0.0
187,-9.455332991478159,0.8716300313826136,-1.0902733775827567,-1.1094354097078907,0.13219219666113888,-0.6113810504344486,-0.43014442003305203,0.0
188,-9.516289224052663,0.8626748429993091,-1.2904277566845277,-1.9930274960451821,0.12629169325198877,-1.2583025626945619,-0.3653404210869985,0.0
189,-7.852161322874245,2.472359664147182,-3.4459444557860017,-0.28689852307778774,-0.5440989828586219,0.42618806665883247,-0.8364911119184453,0.0
190,-9.304852930044568,0.8947245230814359,-1.025476701452146,-1.3740127795134636,0.1992184614040141,0.2624774672215115,-0.5041493980384277,0.0
191,-9.535529314263732,0.7795796230506027,-1.1546544383432462,-1.671877462395001,0.2646138423131389,-0.9188199752920447,-0.10735336063038933,0.0
192,-9.220329517717884,1.042397298451457,-1.2611968478687785,-1.1500884926252617,0.36659128981374794,5.276846853824328,-3.547017594669016,0.0
193,-9.202778677828913,0.4326947182567657,-0.7040258666354381,1.02724528028745,0.278417176008726,-1.0517769442308083,0.4259904542437569,0.0
194,-9.523762637589979,0.5577943639641775,-0.5253510855293868,-1.1657763240247385,0.01761550282005224,0.011134775801490158,-0.7180564893571579,0.0
195,-9.412262470381984,0.7053457874268176,-1.0529194198133751,-1.178055421704335,0.33971523291172095,-0.8348519650622318,-0.2920537408369284,0.0
