,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
37446,38958.0,-1.00097808811975,0.104204695862862,2.39749764284045,-1.1190968757184,-0.957107379555787,-0.229183533918786,0.762076714718674,-0.0216206939917829,0.0218164363104132,-1.27714430673027,-0.536555150259256,0.610740494611329,1.32297700341099,-0.763660288526359,0.0143428177398817,0.509706800422129,-0.5099963540359,-0.205933311980905,-0.474323291871384,0.395622697326805,0.213259682343708,0.451934872399606,0.0312032061122471,0.511697201923416,0.249900289569948,1.39556484301821,-0.0944722733607844,0.0644766251960488,162.38,0
201325,133836.0,1.97776265396782,-0.208505329982798,-0.278782617137267,1.31117703770495,-0.648487133899745,-0.514858560458439,-0.571731635973876,0.0199686874777547,1.12073962897897,0.267498885388442,-1.29023111204219,-0.51713910017863,-1.20277351686125,0.259923346726551,0.933319742595494,0.564899837636514,-0.766069507442038,0.556348351270253,-0.696189218502239,-0.342536757130279,0.196328162681869,0.67240278087035,0.140601216894806,-0.163013169292079,-0.112953655498159,-0.549494526211623,0.049017878613217,-0.0350289062862823,1.0,0
157243,109765.0,1.98075715379379,-0.210271317029859,-0.161559645907387,0.562375711114047,-0.706003348745856,-0.812888803797008,-0.561000646586657,-0.15589115959913,2.69744862706637,-0.583243929858181,0.135157072676036,-2.3128501112767,1.13690691843112,1.62822406902398,0.39252235173771,0.218039208035422,0.112921854351018,0.35616967985755,-0.352773199203505,-0.307217382049224,-0.269125928442517,-0.438630595093695,0.36467825905324,-0.0896301596864053,-0.415170164852102,-0.964383968174727,0.0269205448547754,-0.0327161204677352,11.27,0
54501,46481.0,1.22292816821992,0.580182719499813,0.34261443078138,2.38708788878425,0.116986692322952,-0.301173547738846,0.192526325971516,-0.135396045484605,-0.754225577158227,0.706535536833247,-0.998216710392109,-0.223785420810502,0.287361302887752,0.242096902755347,0.496149576421071,0.742991866775846,-0.803686668134083,-0.0097124344483128,-0.893554657069286,-0.114304989568152,0.0922595591387532,0.259062066411563,-0.191599692148628,-0.100510362588174,0.714791669818178,0.17613083193182,-0.0158135733400164,0.0144865226216543,10.0,0
111332,72190.0,-1.06060953475754,0.783643182420445,2.24107713075293,1.11138192197697,-0.250513603627682,1.7626327111904,-0.192385350924405,0.412395365404255,0.614772282220906,0.0593287467146692,-0.682898011398355,0.849999349466908,0.628958830384078,-1.05527275057169,-1.4844408347379,-0.460442031155213,-0.158632660006284,0.971030174409217,1.99435427891497,0.185284833891045,0.0592456137278871,0.659973234902746,-0.619819697025894,-0.87183459640508,0.670763371946037,0.0996191271241201,0.0275773494355787,0.124198059625081,44.36,0
149212,90823.0,1.81733048042613,-0.673705419818384,0.0698340053877451,0.675880258360601,-0.867712823678421,0.138128958948057,-1.02337423169766,0.149830492292133,2.50270245188514,-0.187874263434422,1.261258163538,-1.99781613957345,1.05884538719933,1.46844201061304,-0.5761661385487,0.968947303322729,-0.284512720581011,1.09560043418085,-0.188365646051249,-0.124627255838062,-0.0470114961070422,0.0496607967011944,0.207593961404392,-0.474317808779621,-0.586410006191635,0.147547404705238,-0.0383229733277805,-0.0436052371215408,76.5,0
143518,85410.0,-0.436262794634416,0.198729333616321,1.11723681430052,-0.0879923721373668,0.204480180425326,-1.62431655172635,1.22695466954502,-0.456930303217885,-0.247188064315106,-0.35448035713533,-0.139915803339704,-0.337612658590756,-0.917056001240141,0.261417929196815,0.18696487290417,-0.0200510896107985,-0.436915931086326,-0.468598585153989,-0.915670926806037,0.0943430501731296,0.106608596145183,0.181167376660053,0.202864018868776,0.905673812060132,-0.345805995583003,0.0703811975383798,-0.188000249340379,-0.142268688517708,85.25,0
249814,154592.0,2.01421784082706,-0.281138669058853,-0.68720346084975,0.225673330312664,-0.10816596319914,-0.118729793620922,-0.340660637619648,-0.115036332276015,1.12271404916815,-0.215281415336666,-1.48510102999969,0.980050077006607,1.77018658301989,-0.389786334656364,0.566314046210667,0.427787956758527,-1.00423068883843,-0.0350165809363425,0.298541027233616,-0.0523164329401235,-0.217478553254203,-0.445649326471694,0.206280563932909,-1.00642483356451,-0.247768494998194,-0.567219788272765,0.0392667739799511,-0.0340059535959513,29.99,0
1420,1097.0,-1.45394010376757,-0.654310613648384,2.62122153711421,0.683138942492363,1.03551747799205,0.935950332679052,-0.131481826494784,0.474140133109912,0.549893692905079,-0.760000006136896,0.713507978701044,1.61045726055405,-0.148974700540242,-0.889282996076302,-2.77052093941653,-1.20822984933033,0.451138340932839,-1.2446682335797,-0.440867468728983,0.18753659863871,-0.194862668132301,-0.326458033630571,0.15021262855376,-0.303973126280456,-0.0084526709801892,-0.681771543310211,-0.0391375287522284,-0.10030910654512,55.94,0
45607,42420.0,-0.876291580149756,1.02181337235298,1.07175873645613,-0.0418203152695203,-0.869322214726812,-0.357384782497352,0.957300138050711,0.0667210446493151,-0.53396264769624,-0.154796935689957,1.21437887850152,0.334039024582991,-0.695255296141201,0.528756510613948,0.0989260279554761,0.356120491795356,-0.506895979775217,0.373202955580783,0.171719890859171,-0.224613871213374,0.109184864765355,0.302566807897944,0.0179661607759797,0.543943534790394,-0.594272149850391,0.117826099225742,-0.375463693127095,-0.180347332977861,130.3,0
39873,40001.0,1.20361595888743,0.448703954747705,0.122216442668361,2.265878152215,0.380492449370349,0.301930629671033,0.063274590455048,0.0965665319702162,-0.5615378951291,0.696547335634351,-1.29360044330142,-0.966362192488988,-1.08785018844191,0.558761012114905,0.886269661129069,0.602332496338739,-0.548805270307847,-0.313249134094152,-1.04068303058447,-0.226731056793379,-0.0290256367713928,-0.140993994323852,-0.12198925402222,-0.808424666379729,0.562392254117432,0.122027194065862,-0.0111123600415113,0.0057037380195314,9.94,0
39566,39887.0,-2.2778235901211,-1.36445108077682,0.530574961853347,0.597864758760348,0.836150355592875,-0.140616786434434,1.18609391891761,-0.643333742883174,-0.315169956694823,0.484659877438956,0.838999444134199,0.662015943631898,1.09621588718973,-0.332634427570379,0.412105487486218,-0.537786350076202,-0.157100211449114,0.201526435819997,3.06302315756533,-1.04307558051591,-0.499581538616183,0.570260821201249,1.23584328579493,-0.331047726165138,0.352505153736137,1.42197064708088,0.258134357487011,-0.60203394739613,154.0,0
279777,169082.0,-1.65199835690901,2.02329266831356,-0.842626975697063,1.02412761356537,-0.313352838514227,-0.219664523217591,-0.475328920175047,1.39458191642681,-1.20591525397424,-0.637667523117675,0.687592505373947,-0.615953166402308,-2.3005826623955,0.678626232985022,1.06019510072473,-0.342710102823365,2.23831490293086,1.04997395837381,2.98616123257434,0.0015851549786729,-0.100488959990239,-0.718529673849311,-0.158501828307583,0.582777175748806,0.277166020807401,0.85192148825797,-0.379973915329402,-0.0655295757485018,2.97,0
107053,70261.0,1.33587158032413,0.656372978831935,-0.940564608300241,1.02683780874069,0.727782555985776,-0.453435967639295,0.252500706004798,-0.130939312448136,0.0713348598770803,-0.666657357542906,-1.20233444732753,-0.810610925747297,-0.252444943128548,-1.33301137708149,1.23983980085367,1.02515179091516,0.410543022748451,1.10299123237878,-0.0948914475360154,-0.0807268774638837,-0.164810326430198,-0.415700133362561,-0.291377612261081,-1.16223203131354,0.863133086896422,-0.239108740658137,0.0305490296637202,0.0423632534127779,1.0,0
227999,145317.0,-1.26986728225696,0.955984329095331,1.53087889579552,-1.35503333311224,0.907695044165755,1.53235640979441,0.27902858421222,0.519254410971382,0.117517301842772,-0.532710776619702,-0.362330221516854,0.434631104353125,0.982179764579111,-0.418278979249264,1.35517736269351,-0.258213179010712,-0.046677992787697,-1.48981020368903,-1.19005980924435,0.177579951463979,-0.178713948085698,-0.285221988253012,-0.176650875625224,-0.543316442088802,0.128092480147704,0.497589659999258,0.281779800025705,0.158391824633509,18.0,0
97477,66236.0,1.09469879682719,-0.0241635362652801,1.40916995677328,1.27023352625295,-0.962412300384036,0.0178729893131987,-0.606755323420159,0.181248096577302,0.506217643491827,-0.0550615248250772,1.21783182965341,1.63193015685867,0.651211659043519,-0.297373685984033,-0.618832599632944,0.179627782158948,-0.466189136011468,0.274955810223146,-0.0043956360006452,-0.0815300192615989,0.0117051088494152,0.238002749590001,-0.0014445133380836,0.553613297716455,0.381988640908838,-0.44129076054508,0.073725379702457,0.0317995134522413,9.99,0
213081,139103.0,2.02902837198432,-0.904504776997767,-1.22617915646865,-0.678295264671563,-0.806335212926058,-0.618829644811878,-0.972162218964295,0.0167389197781469,-0.0787857418709635,0.250910393608494,0.964012576205116,-0.523568129743752,-0.50700947402302,-1.78761053499669,-0.269224123243747,1.98904584457701,1.04904933856567,0.235787909285914,0.600398840686378,0.101989850778709,0.290097880875194,0.762355918580591,0.0199803691135206,-0.449751265382132,-0.176659170985706,-0.0902413137730226,0.0118923418058773,-0.0181612550263821,64.27,0
240397,150588.0,2.02315841326432,0.203651792852323,-1.70313902062016,0.546150234155672,0.18808135745169,-1.51044418950078,0.33974715057096,-0.436405674826387,0.495496316686751,-0.498027918294028,-0.236358410915721,0.393997641136943,0.612037529360623,-0.846322981302182,0.831936376580414,0.173388843323631,0.36527695696258,0.424966570594954,-0.445676056704638,-0.131669367711077,0.213875177460315,0.784127748424405,-0.0421844515862673,0.0003034206262372,0.266410731224638,-0.107943132983009,-0.0016527164545423,-0.0266457819228908,21.03,0
212064,138697.0,2.22091955657104,-1.66129638002614,-0.375201814284189,-1.41716136783599,-1.9925867885578,-0.898136479457364,-1.5048020670751,-0.0169261474957721,-0.578783442113172,1.58622673917665,-1.3762204734633,-2.05035366780047,-2.07382540981157,-0.0783274862403005,0.348360346855715,-0.127931770340605,0.532702968013446,0.144267841193199,-0.134772824226932,-0.559974341881586,-0.420982878563527,-0.90358029218498,0.480992374806798,-0.0942592843971244,-0.706666379415976,-0.479808504204182,0.0173826330122598,-0.0365813382442172,34.56,0
149778,91904.0,-0.062926522860934,1.68207027936371,0.158089735342446,3.1002221528374,1.72115945340199,0.434661816675371,1.20261176038881,-0.115972371194788,-0.851380291178985,0.861865872136864,1.21327709116219,-2.2126711113259,1.65807410676861,1.89715033516814,-3.04777875838394,0.189417111213433,0.0246214816116173,0.0870163748622643,-0.956337567225298,-0.242237370075217,0.0757435627487111,0.450522932715456,0.0068234188614666,0.636834689930171,-0.952515277312151,-0.211620951075602,0.0562145565265464,0.252946345209265,3.78,0
278653,168339.0,-1.55172763612511,0.311257091683196,0.90411309186203,-0.144291209276108,0.782138685244333,-1.36721691128453,0.311001440671528,0.280303530338572,-0.762715012891779,-0.975847830222852,-1.00423899880411,0.114515388243099,-0.0166735904144362,0.592922889539091,0.0780827104893172,-0.219920677861919,0.0944768165308547,-0.578004325934757,0.643249492378943,0.147811771905843,-0.159623992386258,-0.901351009318064,-0.260572587974544,0.0633388106098557,0.438100995994085,0.393636180131446,-0.137698947745914,-0.163164248228836,1.98,0
40026,40064.0,-4.20175977093235,-3.05413219366759,0.575395065843814,-2.14707916813147,-1.39247372464575,-0.420375380256189,1.20370688804077,0.142201562714098,1.39699082253689,-2.56856503287994,-0.370578085282815,1.21277817232241,0.98684391529042,-0.264039970748092,0.641049544904059,0.194262403378019,-0.340718552964918,-0.293311756308618,-1.20899009962651,-0.145911300397524,0.124757582327686,0.470756962401813,-0.91990736705621,0.29056565413206,0.534235359161012,-0.199726073353576,0.827560275072728,-0.890255095623728,628.3,0
244333,152307.0,-5.22296817637504,4.64182734988813,-8.85820420925725,7.72350199432307,-1.50703495625849,-2.15948357376289,-4.20516409588397,0.979334284202064,-1.50563737438727,-2.23906626105695,4.23139330449617,-8.49348798082106,-1.09281084673483,-13.2375585139603,1.1840864824863,-4.18641517783122,-5.49253578625626,-1.21610811302066,1.04610451099676,-0.176673248133323,0.561892173950775,0.624206816460912,0.536428910734314,-0.628333712411096,-0.222651230551295,0.382208361920644,-2.6930356893785,0.407935125898827,1.0,1
150667,93860.0,-10.8502815883108,6.72746568826853,-16.760583409542,8.42583167857118,-10.2526968683093,-4.19217104406337,-14.0770860104531,7.16828793346092,-3.68324217370244,-15.2399619587112,8.03070840755191,-16.0603057628826,0.270529742348469,-14.9529810390579,-0.241094883743813,-11.866730636746,-15.4869899240937,-5.74865155747378,4.1300314273319,-0.646818272966729,2.5416369467068,0.135534921100722,-1.02396689219897,0.40626452579196,0.106592778669641,-0.0262323892202069,-1.46463002356247,-0.411681819907858,78.0,1
233711,147674.0,-4.98189798004848,-0.121752206734546,-2.22953569001029,-0.0901478203575539,-0.760316362005444,-1.05548657849864,-0.113240259740403,0.165242459394463,0.696125157216962,0.938089073323282,0.51727755474346,0.878873460415365,-0.77731217348684,0.956180474156092,-0.674716330848841,0.640935691312554,-0.141711261118291,-0.277785943798342,0.175541496461573,-1.4258220116571,0.0390885452816604,-0.794480671827522,0.709381850464755,0.0596205784275401,-0.189853345444528,0.135066404472502,0.478518482201404,-1.60143229250342,8.94,0
215876,140257.0,2.13066746051245,0.147691834086988,-2.14664473089727,0.296763518571724,0.611974018518223,-0.94475017677921,0.214015859262985,-0.297940305266475,0.747138427757651,-0.453699645827814,-1.37440779929051,-0.576838606661733,-0.381043262664497,-0.67971731242941,1.03510039585452,0.531819945652599,0.0506864807253388,0.907316934128147,-0.0369145891657925,-0.209296344622158,0.120620026702307,0.504390717867301,-0.141934563860175,-1.0827242690407,0.37318114078607,-0.0370919020891046,-0.0073199242823237,-0.0429110380126455,3.15,0
56062,47254.0,1.22373354303739,-0.97459017054108,-0.265687626389439,-0.811797455423327,-0.323163193207289,0.595878979666702,-0.564963669712102,0.15067253781604,-0.641564100994452,0.605986721082593,0.189762256428938,-0.207949419429691,-0.31685842400172,-0.147183973363493,-0.870178053974645,0.74724839736645,0.35062260703961,-1.25365894916009,1.28188741895509,0.216740840503534,0.10520864131095,0.187595901355962,-0.306118467208444,-1.1006710998604,0.691648811027558,-0.0697269032923251,-0.0031153716507009,-0.0019290537025943,101.24,0
245869,152944.0,1.96549868225628,0.0801331279795486,-1.79156763945164,0.578543024088486,0.151649569497991,-1.44654374492597,0.311374751833934,-0.373230839819806,0.604389907750548,-0.537575409928931,-0.294227386435864,-0.0180553416279504,-0.163438013172452,-0.785795885296856,0.978333093998573,0.190141836193738,0.543243206321398,0.484086059623172,-0.532386645915295,-0.133409672253979,0.219703339767326,0.714433315053692,-0.0508619040496067,-0.0879542234835476,0.217351803020768,-0.102281585445729,-0.0069885039386426,-0.0223470403438492,45.9,0
191063,129091.0,-1.684021400484,2.36715583871424,-0.377659250369059,0.615210764529302,0.81235637027474,-0.698929841788615,1.59373693303652,-1.00557595257283,0.466727991264127,1.92193180308127,-0.788697728165673,0.075856713486305,0.237078688614438,-0.347178479894095,-0.244792620632635,-1.51656455744246,-0.0299335055719453,-0.572267018675098,0.752884463361779,0.133649876868609,0.287157758205763,0.697236550235713,-0.278374036725818,0.0038329254054287,-0.097515124521397,-0.572353702553088,-1.4072713836121,0.060616178216406,11.22,0
106159,69848.0,1.05446069397872,0.151808120729944,0.181848814428805,0.478222951921462,0.473130421853934,0.979950080798817,-0.208176635837545,0.36844602012845,-0.0535781753141656,-0.490943071144347,0.963901376473862,0.845820032755312,0.601570789720145,-0.254697251111437,2.1356649268077,-0.805911004022784,1.17131297473346,-2.29489518504417,-1.75292266333327,-0.17190388753291,-0.158216725827118,-0.302728174922894,0.243569328886886,-0.995385672038305,-0.0857563713217495,0.220970059541202,0.0497193586198722,0.0184021032274826,9.99,0
47733,43335.0,1.23383135034132,0.0605061182701286,0.353873279894684,0.366103234220205,-0.233530235223808,-0.371436322339203,-0.0557386667677507,-0.141017742102157,0.147626760864483,-0.134139827034227,-0.846282102219199,0.482553009427516,1.24773557235942,-0.065446797576346,1.15598599084869,0.667487077223505,-0.822254673793925,-0.232352321499308,0.133912524112902,0.0720476043647881,-0.246993855645758,-0.759919350213874,0.0054177260807626,-0.431882050020748,0.247277603514907,0.253254499076095,-0.0280269824185042,0.0219378253832788,41.0,0
123122,76818.0,0.809980293816863,-0.090753243344498,1.49195419459239,2.61449204475089,-0.172875509243759,2.02133480528525,-0.788087725629484,0.707074277626568,0.009561459654513,0.265697992272049,0.358770098840055,0.84307991919975,0.277102051360872,-0.333614450297624,0.728998526871909,-0.750763903131553,0.889023423153735,-2.28495262921122,-2.53648455802734,-0.176246258520901,0.0922152672337579,0.463144382614148,0.16030450454364,-0.634712707306828,-0.068902793314308,0.058255092842397,0.106813396259776,0.0345501803414126,55.19,0
252774,155965.0,-1.20139778318497,4.86453518123444,-8.32882331553453,7.65239936205533,-0.167445105903909,-2.76769464972835,-3.17642095110716,1.62327867967437,-4.36722762476754,-5.5334430286147,4.1064045585523,-6.33182479621436,0.671784814909419,-12.1565865835299,1.02025178475153,-2.11086343309451,-1.55854452752772,0.195991826282669,0.502453451135321,0.597025549850308,0.532320016259289,-0.556913021850898,0.192444399731584,-0.698588444235578,0.0250027161193826,0.514967603188505,0.378105295962737,-0.0531327938498238,0.77,1
254159,156605.0,1.98631877477725,0.0815344141139628,-1.87806338732095,0.672742524874059,0.454837256191321,-0.720662093999505,0.157459700031639,-0.258260563688659,0.644833598031736,-0.727470075540564,-0.507209035071913,0.629247980045542,1.01050783671529,-1.94027006317081,-0.492952130926583,0.126570241514382,1.10955952987123,0.116953949550613,-0.0837002673701687,-0.0084510512875798,-0.0125047490184857,0.225285989768379,0.0152653540145778,0.625675031449442,0.151526035292775,0.602486238962457,-0.0446695642485026,-0.015989215821392,38.25,0
229712,146022.0,0.908636658181293,2.84902401493181,-5.64734296336341,6.00941477810058,0.216656395035464,-2.39701442397293,-1.81930788593969,0.338526987742346,-2.81988277297887,-4.06309810827338,2.94119009271712,-6.15136219091534,-1.98952853525001,-9.15095100562097,-0.604289998808266,-1.95229039984463,-2.89255533222526,-0.912057960709434,-1.56373996709776,0.241921294746754,0.407260461266497,-0.397434852530952,-0.0800058534116311,-0.168596545191964,0.465058497798457,0.210509756241616,0.648704799002062,0.360224330288316,1.18,1
25350,33570.0,-4.4387552295457,-2.36151926245586,0.255039192918593,-0.0323882549648181,1.90319372704073,-2.21731221724046,-1.24577026702098,0.593061245661025,-0.112160861085484,-0.293558876407864,0.425762148175496,0.547387566257512,-0.88220247919848,0.805701624773286,-0.744421144914988,0.485493358477661,-0.218539376277148,-0.0014567957268459,0.336963929893326,-0.598177258867148,-0.174563652220225,-0.444718001944429,-1.77583944925619,0.234979357176597,0.274298980428315,0.97561724897254,0.109448887480953,-1.00341170801022,11.5,0
257650,158277.0,2.31082837684965,-1.30022848583853,-1.09466968405277,-1.60686628504635,-0.995741607393907,-0.519224404634081,-1.03461639552622,-0.201800965831618,-1.28513046952055,1.55779445401928,-1.03094606273597,-0.686876122790671,0.728108270311789,-0.462809670859259,-0.155156772720934,-0.64037901214546,0.495301346980178,-0.203849466800473,-0.146681303155109,-0.400475275802408,-0.17374545645131,0.0137660721804695,0.252901980328286,0.592939372957456,-0.137250426784286,-0.184964387832192,0.0088891260482311,-0.0454967578189593,15.0,0
44223,41851.0,-19.1397328634111,9.28684735978866,-20.134992104854,7.81867331002574,-15.6522076772063,-1.66834770694329,-21.3404780994803,0.6418997011947,-8.55011032700099,-16.6496281595399,4.81815244707108,-9.44531478308794,1.31705629332341,-7.24346097400378,0.830910291033798,-9.53325705039319,-18.7506411474674,-8.09264877340557,3.32675827497024,0.42720343146936,-2.18269194560955,0.520543072366642,-0.760556415188733,0.662766638397236,-0.948454306235033,0.121795925829793,-3.3818429293561,-1.25652362136258,139.9,1
113677,73162.0,1.36069883175392,-1.70265845244123,1.3163580849732,-1.13135301383722,-2.01247032156804,0.984107323775483,-2.0107534318983,0.372845953035687,-0.604925481428576,1.21098850323549,-0.367024736655085,0.223329398836429,0.743903877703423,-1.46393337388478,-2.20083056360431,-0.520776466363032,0.577598618277626,0.706726564887821,0.813558788248045,-0.234493398644403,-0.197095783397061,0.161012680862273,-0.16330720635488,-0.458079509106114,0.447507916424182,-0.015336935070518,0.102298336517907,0.021088644690386,44.0,0
68984,53215.0,-0.483545514075888,0.816400960198975,1.73023881815367,1.37879894950371,0.307804300819127,-0.126065042097102,0.868086235728829,-0.175489302854424,-0.295430811672128,0.0731644823396332,-0.100709233066558,0.62051749584071,0.602036255568494,-0.329138928465978,0.139491531703157,-1.43590097258969,0.598236542130991,-0.901629756988865,0.594092964226229,0.342091617851998,-0.0285850284319403,0.414175248075012,-0.0730326307587875,0.444165813388227,-0.115236802758289,-0.275846029151479,0.257907481678942,-0.0087923741318403,34.84,0
147753,88937.0,-3.72271263818026,3.58242681751547,-2.88316548757705,-0.953195394702042,-1.34377316442101,-1.14606906038911,-0.974075045487454,2.23326151496029,0.603968947901903,0.909396439327697,-2.07957203706578,1.0944668291133,0.924924748242222,1.10775661000441,-0.475334854763926,0.58143287944036,0.148620931710727,-0.507245522165479,-0.0930216605843074,0.432984069928225,-0.348338242682219,-0.887353658380091,0.324643597054464,-0.681692023956534,0.143289666573416,0.200452658809198,0.177620541359382,-0.0150699350651809,8.98,0
7725,10749.0,-1.18156620853441,-0.0025154302027596,2.94724531015404,-0.632055048498456,-0.0912313950796009,-0.493602090643467,-0.206854143699167,0.0936827454694905,1.68735220609696,-0.756284381119898,1.97266400673391,-2.36265474981783,0.497496336556807,1.13022388794718,-1.13335799773967,0.542460371124479,0.0711727387953012,0.794505807278641,-0.494925006098967,0.220110098531076,-0.0285602980742315,0.266053568074592,-0.212032679412773,0.535448472615736,0.163823623706458,0.958012999575779,0.0041225884116186,-0.110551925420238,17.0,0
